STRIKE,DTE,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,MONEYNESS,NEGOTIATED_PRICE
48000,653,0.7451276779174805,26.12198257446289,26.55259895324707,2013-03-06,2014-12-19,0.6476662755012512,0.002436340553686,17.452728271484375,-16.73963737487793,0.0014931249618541,0.4306163787841797
88000,8,0.6327952146530151,24.61969947814941,24.629699478149416,2013-03-07,2013-03-15,-0.2785067558288574,0.0058578788302838,22.322572708129883,-30.359943389892575,0.0008679545142386,0.0100000000000015
88000,10,0.6035222411155701,24.953659057617188,24.96365905761719,2013-03-05,2013-03-15,-0.2946009635925293,0.006532700266689,22.946535110473636,-29.94567108154297,0.000814090902159,0.0100000000000015
48000,655,0.6982801556587219,26.264753341674805,26.274753341674806,2013-03-04,2014-12-19,0.6858999133110046,0.0027456411626189,16.732194900512695,-15.523468017578123,0.0014641666412291,0.0100000000000015
52000,658,0.7281213998794556,25.52336311340332,25.53336311340332,2013-03-01,2014-12-19,0.6618302464485168,0.0036890662740916,16.249330520629883,-20.965410232543945,0.0013565384791538,0.0100000000000015
52000,645,0.6402578949928284,26.51997184753418,28.01854133605957,2013-03-14,2014-12-19,0.6695002913475037,0.002028057584539,17.143083572387695,-13.76447582244873,0.0015173077216538,1.4985694885253906
52000,647,0.6392850279808044,26.6687126159668,28.08015251159668,2013-03-12,2014-12-19,0.6671022176742554,0.0021364076528698,17.21288299560547,-12.4756441116333,0.0015051922431346,1.4114398956298828
90000,0,0.6561934351921082,24.55912971496582,24.569129714965825,2013-03-15,2013-03-15,-0.4046199023723602,0.006013739388436,26.12544822692871,-39.17007064819336,0.0008861111111111,0.0100000000000015
52000,651,0.6958561539649963,26.75678062438965,26.96500015258789,2013-03-08,2014-12-19,0.6810617446899414,0.0023388585541397,17.56641387939453,-17.003435134887695,0.0014653845566923,0.2082195281982422
90000,2,0.6889191269874573,24.73236846923828,24.91507339477539,2013-03-13,2013-03-15,-0.3915157914161682,0.0061097820289433,25.37144660949707,-51.79712677001953,0.0008765555487777,0.1827049255371093
90000,4,0.6329372525215149,24.90968513488769,24.919685134887697,2013-03-11,2013-03-15,-0.3457350134849548,0.0060680131427943,25.671762466430664,-34.35013198852539,0.0008638888888888,0.0100000000000015
52000,653,0.7318350076675415,25.5999698638916,25.609969863891603,2013-03-06,2014-12-19,0.6566696763038635,0.0034872600808739,17.90924835205078,-18.937768936157227,0.0013782691955576,0.0100000000000015
90000,8,0.6333830952644348,24.849912643432617,24.85991264343262,2013-03-07,2013-03-15,-0.279609203338623,0.0060240537859499,22.319210052490234,-30.278547286987305,0.0008486666361444,0.0100000000000015
90000,10,0.6088342070579529,25.408226013183597,25.475086212158203,2013-03-05,2013-03-15,-0.3230478763580322,0.0065398872829973,23.672435760498047,-29.89177894592285,0.0007959999932222,0.0668601989746093
52000,655,0.7277534604072571,25.63974952697754,25.64974952697754,2013-03-04,2014-12-19,0.6928989291191101,0.0037503796629607,15.79523468017578,-20.224853515625,0.0013515384380576,0.0100000000000015
60000,658,0.6935853958129883,24.698070526123047,24.70807052612305,2013-03-01,2014-12-19,0.7366883754730225,0.0059775891713798,14.853318214416504,-24.961917877197266,0.0011756666819333,0.0100000000000015
60000,645,0.756243109703064,25.39969253540039,25.409692535400392,2013-03-14,2014-12-19,0.6567580699920654,0.0038601765409111,17.976343154907227,-36.243900299072266,0.0013150000254333,0.0100000000000015
60000,647,0.7518467903137207,25.549753189086918,25.55975318908692,2013-03-12,2014-12-19,0.6701846718788147,0.0039747995324432,17.72443389892578,-27.96174049377441,0.00130449994405,0.0100000000000015
92000,0,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2013-03-15,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
60000,651,0.7357690930366516,25.517078399658203,25.527078399658205,2013-03-08,2014-12-19,0.7340672612190247,0.0042589134536683,15.54418659210205,-26.015478134155277,0.0012699999491333,0.0100000000000015
92000,2,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2013-03-15,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
92000,4,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2013-03-15,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
60000,653,0.689033031463623,24.789588928222656,24.799588928222654,2013-03-06,2014-12-19,0.7246090173721313,0.0056999931111931,13.454191207885742,-25.941856384277344,0.0011944999694833,0.0100000000000015
92000,8,0.6337785124778748,25.23513984680176,25.24513984680176,2013-03-07,2013-03-15,-0.2699496150016784,0.0058696162886917,23.33666038513184,-30.347919464111328,0.0008302173614456,0.0100000000000015
92000,10,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2013-03-15,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
60000,655,0.6398419737815857,24.78502655029297,24.79502655029297,2013-03-04,2014-12-19,0.7553421258926392,0.0060409842990338,14.590177536010742,-24.102783203125,0.0011713333129833,0.0100000000000015
68000,658,0.6675826907157898,24.529335021972656,24.539335021972654,2013-03-01,2014-12-19,0.6877156496047974,0.0059026745148003,18.37963104248047,-25.231809616088867,0.001037352954647,0.0100000000000015
68000,645,0.6928954124450684,24.25263214111328,24.35654067993164,2013-03-14,2014-12-19,0.6266984939575195,0.0047648609615862,16.66739273071289,-38.53363037109375,0.0011602941400882,0.1039085388183593
68000,647,0.6767004728317261,24.25433921813965,24.427982330322266,2013-03-12,2014-12-19,0.6255466938018799,0.0048477430827915,16.71536636352539,-28.53935813903809,0.001151029362397,0.1736431121826172
10,98,0.7679628133773804,37.40576934814453,49.29121017456055,2013-03-15,2013-06-21,0.5240458846092224,0.0010724826715886,17.656078338623047,-11.50711727142334,7.975,11.885440826416016
68000,651,0.6563882231712341,24.39111328125,24.40111328125,2013-03-08,2014-12-19,0.6350963115692139,0.0051413723267614,17.16700553894043,-26.42329406738281,0.0011205881904117,0.0100000000000015
10,100,0.7629400491714478,37.19937133789063,48.7280158996582,2013-03-13,2013-06-21,0.5372589230537415,0.0012123262276872,17.580785751342773,-11.699017524719238,7.888999939,11.528644561767578
10,102,0.770439624786377,36.8350715637207,47.32828521728516,2013-03-11,2013-06-21,0.523159384727478,0.0013061073841527,17.854877471923828,-14.347241401672363,7.775,10.493213653564451
68000,653,0.6629234552383423,24.576435089111328,24.58643508911133,2013-03-06,2014-12-19,0.7096631526947021,0.005822246428579,15.383081436157228,-26.10643768310547,0.0010539705613088,0.0100000000000015
10,106,0.7711786031723022,36.12173080444336,46.6440315246582,2013-03-07,2013-06-21,0.5618596076965332,0.0013492560246959,18.01687431335449,-14.363673210144045,7.6379997253,10.522300720214844
10,108,0.7827171087265015,35.33291244506836,43.335445404052734,2013-03-05,2013-06-21,0.528907299041748,0.0015979079762473,17.315868377685547,-14.925207138061523,7.163999939,8.002532958984375
68000,655,0.6667502522468567,24.610015869140625,24.620015869140627,2013-03-04,2014-12-19,0.7279506921768188,0.0060715391300618,16.588470458984375,-29.18185806274414,0.0010335293938088,0.0100000000000015
56000,280,0.8288439512252808,26.150022506713867,26.388181686401367,2013-03-15,2013-12-20,0.6501274108886719,0.0019798683933913,18.112138748168945,-24.897878646850582,0.0014241071428571,0.2381591796875
56000,282,0.8297048211097717,26.14634895324707,26.301424026489254,2013-03-13,2013-12-20,0.662360429763794,0.0021398728713393,17.750551223754883,-24.584604263305664,0.0014087499891071,0.1550750732421875
56000,284,0.7538366913795471,26.35883331298828,26.368833312988283,2013-03-11,2013-12-20,0.6616150736808777,0.0023247301578521,17.868152618408203,-22.151874542236328,0.0013883928571428,0.0100000000000015
56000,288,0.7525534629821777,26.199878692626957,26.209878692626955,2013-03-07,2013-12-20,0.6878638863563538,0.0024571795947849,16.70306968688965,-22.20259094238281,0.001363928522375,0.0100000000000015
56000,290,0.7471107840538025,25.02090072631836,25.0886173248291,2013-03-05,2013-12-20,0.7172750234603882,0.0039287256076931,14.511025428771973,-24.03587913513184,0.0012792857033928,0.0677165985107421
76000,658,0.6103708148002625,24.40958023071289,24.41958023071289,2013-03-01,2014-12-19,-0.0235596112906932,0.0059430603869259,13.053394317626951,-23.47316169738769,0.0009281579067894,0.0100000000000015
76000,645,0.6820518374443054,24.00558853149414,24.024471282958984,2013-03-14,2014-12-19,0.1565632075071334,0.0047436845488846,11.564335823059082,-38.43753433227539,0.0010381579148157,0.0188827514648437
76000,647,0.673647940158844,24.06793785095215,24.082141876220703,2013-03-12,2014-12-19,0.0781372338533401,0.0048134275712072,10.598589897155762,-28.42227935791016,0.0010298683768815,0.0142040252685546
76000,651,0.6485361456871033,24.22304916381836,24.23304916381836,2013-03-08,2014-12-19,0.0149162234738469,0.0051004835404455,10.542786598205566,-26.00840187072754,0.0010026315387894,0.0100000000000015
76000,653,0.6459099054336548,24.41073608398437,24.420736083984377,2013-03-06,2014-12-19,-0.0163465961813926,0.0058164452202618,11.100666046142578,-25.332334518432617,0.0009430262916973,0.0100000000000015
76000,655,0.6102273464202881,24.48614883422852,24.49614883422852,2013-03-04,2014-12-19,0.003938065841794,0.0059450534172356,12.782547950744627,-23.9604434967041,0.0009247368260394,0.0100000000000015
64000,294,0.6512120962142944,24.613788604736328,24.62378860473633,2013-03-01,2013-12-20,0.7201268672943115,0.0063360179774463,14.973731994628906,-29.174421310424805,0.0011021875143125,0.0100000000000015
64000,281,0.7259549498558044,24.938308715820312,24.948308715820318,2013-03-14,2013-12-20,0.6755002737045288,0.0043865544721484,16.23930549621582,-36.71147918701172,0.0012328125238437,0.0100000000000015
64000,283,0.7199130058288574,25.08901023864746,25.099010238647463,2013-03-12,2013-12-20,0.6706459522247314,0.0044922023080289,16.506071090698242,-28.036413192749023,0.0012229686975468,0.0100000000000015
64000,287,0.6859784722328186,25.03167724609375,25.04167724609375,2013-03-08,2013-12-20,0.6809334754943848,0.0047800815664231,16.407398223876953,-26.12269592285156,0.0011906249523125,0.0100000000000015
64000,289,0.6686875820159912,24.703033447265625,24.713033447265627,2013-03-06,2013-12-20,0.7183609008789062,0.0058015347458422,13.89808464050293,-25.83080673217773,0.0011198437213906,0.0100000000000015
64000,291,0.6454684734344482,24.70074462890625,24.71074462890625,2013-03-04,2013-12-20,0.7382529973983765,0.0065076597966253,14.849808692932127,-28.724157333374023,0.0010981249809218,0.0100000000000015
84000,658,0.6029433012008667,24.536142349243164,24.54614234924317,2013-03-01,2014-12-19,-0.268425703048706,0.0067100124433636,23.05406379699707,-30.188112258911133,0.0008397619156666,0.0100000000000015
84000,645,0.6443650722503662,24.0141716003418,24.0241716003418,2013-03-14,2014-12-19,-0.1369994133710861,0.0057168249040842,19.270938873291016,-39.969970703125,0.0009392857324523,0.0100000000000015
84000,647,0.6264040470123291,24.09088706970215,24.10088706970215,2013-03-12,2014-12-19,-0.27325639128685,0.0059412778355181,23.640268325805664,-30.002872467041016,0.0009317856743214,0.0100000000000015
72000,280,0.7069816589355469,24.085603713989254,24.09560371398926,2013-03-15,2013-12-20,0.0533396750688552,0.004596269223839,11.89770221710205,-38.206844329833984,0.0011076388888888,0.0100000000000015
84000,651,0.626334547996521,24.249900817871094,24.25990081787109,2013-03-08,2014-12-19,-0.2685788869857788,0.006019003689289,23.93956756591797,-26.949914932250977,0.0009071428208095,0.0100000000000015
72000,282,0.6761026382446289,24.21721076965332,24.536529541015625,2013-03-13,2013-12-20,0.5747210383415222,0.0047956802882254,17.0668888092041,-35.01264953613281,0.0010956944359722,0.3193187713623047
72000,284,0.6562823057174683,24.42151641845703,24.431516418457036,2013-03-11,2013-12-20,0.5282893180847168,0.0050723454914987,17.07060432434082,-30.272594451904297,0.0010798611111111,0.0100000000000015
84000,653,0.6020879745483398,24.46606063842773,24.476060638427736,2013-03-06,2014-12-19,-0.2448086142539978,0.0065656187944114,23.03246688842773,-30.69511604309082,0.0008532142639166,0.0100000000000015
72000,288,0.651152491569519,24.266826629638672,24.276826629638677,2013-03-07,2013-12-20,0.5723530054092407,0.0051782112568616,17.20868682861328,-30.25927734375,0.0010608332951805,0.0100000000000015
72000,290,0.6588793992996216,24.474815368652344,24.484815368652345,2013-03-05,2013-12-20,0.6430308818817139,0.0058632977306842,19.32665634155273,-25.333984375,0.0009949999915277,0.0100000000000015
84000,655,0.599172055721283,24.61833000183105,24.628330001831056,2013-03-04,2014-12-19,-0.2458880841732025,0.0066721709445118,22.38326644897461,-29.652362823486328,0.0008366666521309,0.0100000000000015
44000,1022,0.7520913481712341,26.338977813720703,28.210214614868164,2013-03-01,2015-12-18,0.6565564274787903,0.0025437264703214,17.112926483154297,-16.292505264282227,0.0016031818389999,1.871236801147461
44000,1009,0.6916714310646057,27.73695945739746,30.84995651245117,2013-03-14,2015-12-18,0.5374930500984192,0.0016316944966092,17.34909439086914,-13.677446365356444,0.0017931818528636,3.112997055053711
44000,1011,0.6843722462654114,27.75155067443848,30.593873977661133,2013-03-12,2015-12-18,0.5350950956344604,0.001703773275949,17.562610626220703,-12.412949562072754,0.0017788635600681,2.842323303222656
80000,280,0.6565579771995544,24.034040451049805,24.044040451049806,2013-03-15,2013-12-20,-0.3370734751224518,0.0050767841748893,25.61368751525879,-39.90592956542969,0.000996875,0.0100000000000015
44000,1015,0.752501368522644,27.672821044921875,29.26978874206543,2013-03-08,2015-12-18,0.5448821783065796,0.0018220179481431,17.846288681030273,-16.84109878540039,0.0017318181124545,1.596967697143555
80000,282,0.6474245190620422,24.15799903869629,24.18101692199707,2013-03-13,2013-12-20,-0.3055038750171661,0.0051977345719933,23.086076736450195,-37.07499313354492,0.000986124992375,0.0230178833007812
80000,284,0.6292208433151245,24.373485565185547,24.38348556518555,2013-03-11,2013-12-20,-0.330650120973587,0.0053960876539349,24.51395797729492,-30.878751754760746,0.000971875,0.0100000000000015
44000,1017,0.747303307056427,26.39864921569824,28.064178466796875,2013-03-06,2015-12-18,0.6448061466217041,0.0023202595766633,17.55780792236328,-16.669527053833008,0.0016288635947499,1.6655292510986328
80000,288,0.6352434754371643,24.22167205810547,24.23167205810547,2013-03-07,2013-12-20,-0.2253034263849258,0.0052754646167159,20.180099487304688,-31.07968521118164,0.0009547499656625,0.0100000000000015
80000,290,0.6303830146789551,24.438783645629883,24.448783645629884,2013-03-05,2013-12-20,-0.2174310982227325,0.0058962381444871,21.506723403930664,-25.881277084350582,0.000895499992375,0.0100000000000015
44000,1019,0.7056612372398376,26.54359245300293,28.06012535095215,2013-03-04,2015-12-18,0.6784144639968872,0.002596067963168,16.912561416625977,-15.519800186157228,0.0015972726995227,1.5165328979492188
48000,1022,0.7485918402671814,26.055923461914062,26.065923461914064,2013-03-01,2015-12-18,0.6631396412849426,0.0026932996697723,16.77405548095703,-16.338775634765625,0.0014695833524166,0.0100000000000015
48000,1009,0.6811922192573547,27.283151626586918,29.12804412841797,2013-03-14,2015-12-18,0.5392130017280579,0.0016113579040393,17.127727508544922,-13.645829200744627,0.0016437500317916,1.844892501831055
48000,1011,0.6781391501426697,27.38506126403809,28.92920684814453,2013-03-12,2015-12-18,0.5350950956344604,0.0016834362177178,17.309255599975586,-12.38133430480957,0.0016306249300625,1.544145584106445
100000,644,0.6676384210586548,25.862245559692383,25.872245559692384,2013-03-15,2014-12-19,-0.3635092973709106,0.0052816099487245,24.90065574645996,-39.40900421142578,0.0007975,0.0100000000000015
48000,1015,0.7307595014572144,27.31509780883789,28.18044090270996,2013-03-08,2015-12-18,0.545548677444458,0.0017999950796365,17.540424346923828,-16.799192428588867,0.0015874999364166,0.8653430938720703
100000,646,0.6510069370269775,26.014650344848636,26.024650344848634,2013-03-13,2014-12-19,-0.3647540807723999,0.0053831646218895,23.984464645385746,-36.592750549316406,0.0007888999939,0.0100000000000015
100000,648,0.6373041272163391,26.276092529296875,26.28609252929688,2013-03-11,2014-12-19,-0.3640041351318359,0.0054246499203145,24.170011520385746,-30.39211654663086,0.0007775,0.0100000000000015
48000,1017,0.7451276779174805,26.12198257446289,26.55259895324707,2013-03-06,2015-12-18,0.6476662755012512,0.002436340553686,17.452728271484375,-16.73963737487793,0.0014931249618541,0.4306163787841797
100000,652,0.6381251215934753,26.12644386291504,26.13644386291504,2013-03-07,2014-12-19,-0.3023509979248047,0.0054100705310702,21.699317932128903,-30.37428092956543,0.00076379997253,0.0100000000000015
100000,654,0.6369182467460632,26.07597923278809,26.3276481628418,2013-03-05,2014-12-19,-0.3251268863677978,0.0058412444777786,22.84866142272949,-25.40386390686035,0.0007163999939,0.2516689300537109
48000,1019,0.6982801556587219,26.264753341674805,26.274753341674806,2013-03-04,2015-12-18,0.6858999133110046,0.0027456411626189,16.732194900512695,-15.523468017578123,0.0014641666412291,0.0100000000000015
52000,1022,0.7281213998794556,25.52336311340332,25.53336311340332,2013-03-01,2015-12-18,0.6618302464485168,0.0036890662740916,16.249330520629883,-20.965410232543945,0.0013565384791538,0.0100000000000015
52000,1009,0.6402578949928284,26.51997184753418,28.01854133605957,2013-03-14,2015-12-18,0.6695002913475037,0.002028057584539,17.143083572387695,-13.76447582244873,0.0015173077216538,1.4985694885253906
52000,1011,0.6392850279808044,26.6687126159668,28.08015251159668,2013-03-12,2015-12-18,0.6671022176742554,0.0021364076528698,17.21288299560547,-12.4756441116333,0.0015051922431346,1.4114398956298828
48000,1736,0.6783880591392517,27.37914657592773,29.0360050201416,2013-03-15,2017-12-15,0.5180891156196594,0.0014827344566583,17.360998153686523,-13.392707824707031,0.0016614583333333,1.6568584442138672
52000,1015,0.6958561539649963,26.75678062438965,26.96500015258789,2013-03-08,2015-12-18,0.6810617446899414,0.0023388585541397,17.56641387939453,-17.003435134887695,0.0014653845566923,0.2082195281982422
48000,1738,0.6801396012306213,27.546566009521484,29.024259567260746,2013-03-13,2017-12-15,0.5313021540641785,0.0016225782455876,17.11919403076172,-13.74518871307373,0.0016435416539583,1.4776935577392578
48000,1740,0.732687771320343,27.62681579589844,28.94393348693848,2013-03-11,2017-12-15,0.5172024965286255,0.0017274824203923,17.312959671020508,-16.140979766845703,0.0016197916666666,1.317117691040039
52000,1017,0.7318350076675415,25.5999698638916,25.609969863891603,2013-03-06,2015-12-18,0.6566696763038635,0.0034872600808739,17.90924835205078,-18.937768936157227,0.0013782691955576,0.0100000000000015
48000,1744,0.7295922040939331,27.31509780883789,28.18044090270996,2013-03-07,2017-12-15,0.5567687749862671,0.0017786002717912,17.47756576538086,-16.130128860473633,0.0015912499427708,0.8653430938720703
48000,1746,0.7444621324539185,26.154220581054688,26.60019874572754,2013-03-05,2017-12-15,0.654501736164093,0.002436340553686,17.097442626953125,-16.65802764892578,0.0014924999872916,0.4459781646728515
52000,1019,0.7277534604072571,25.63974952697754,25.64974952697754,2013-03-04,2015-12-18,0.6928989291191101,0.0037503796629607,15.79523468017578,-20.224853515625,0.0013515384380576,0.0100000000000015
60000,1022,0.6935853958129883,24.698070526123047,24.70807052612305,2013-03-01,2015-12-18,0.7366883754730225,0.0059775891713798,14.853318214416504,-24.961917877197266,0.0011756666819333,0.0100000000000015
60000,1009,0.756243109703064,25.39969253540039,25.409692535400392,2013-03-14,2015-12-18,0.6567580699920654,0.0038601765409111,17.976343154907227,-36.243900299072266,0.0013150000254333,0.0100000000000015
60000,1011,0.7518467903137207,25.549753189086918,25.55975318908692,2013-03-12,2015-12-18,0.6701846718788147,0.0039747995324432,17.72443389892578,-27.96174049377441,0.00130449994405,0.0100000000000015
52000,1736,0.6419234871864319,26.763437271118164,28.13402938842773,2013-03-15,2017-12-15,0.6500967144966125,0.0018879579147323,17.497034072875977,-13.65263843536377,0.0015336538461538,1.3705921173095703
60000,1015,0.7357690930366516,25.517078399658203,25.527078399658205,2013-03-08,2015-12-18,0.7340672612190247,0.0042589134536683,15.54418659210205,-26.015478134155277,0.0012699999491333,0.0100000000000015
52000,1738,0.6406833529472351,26.736549377441406,28.272470474243164,2013-03-13,2017-12-15,0.6633092761039734,0.0020392783917486,17.115694046020508,-13.845396995544434,0.0015171153728846,1.5359210968017578
52000,1740,0.6929885745048523,26.935827255249023,27.38382911682129,2013-03-11,2017-12-15,0.5195263624191284,0.002205042168498,17.362924575805664,-16.199438095092773,0.0014951923076923,0.4480018615722656
60000,1017,0.689033031463623,24.789588928222656,24.799588928222654,2013-03-06,2015-12-18,0.7246090173721313,0.0056999931111931,13.454191207885742,-25.941856384277344,0.0011944999694833,0.0100000000000015
52000,1744,0.6971926689147949,26.75678062438965,26.96500015258789,2013-03-07,2017-12-15,0.6922816038131714,0.0023174637462943,17.361085891723633,-16.260257720947266,0.0014688461010192,0.2082195281982422
52000,1746,0.7331829071044922,25.624223709106445,25.672607421875,2013-03-05,2017-12-15,0.6669784188270569,0.0034872600808739,17.624347686767578,-18.44455909729004,0.0013776922959615,0.0483837127685546
60000,1019,0.6398419737815857,24.78502655029297,24.79502655029297,2013-03-04,2015-12-18,0.7553421258926392,0.0060409842990338,14.590177536010742,-24.102783203125,0.0011713333129833,0.0100000000000015
68000,1022,0.6675826907157898,24.529335021972656,24.539335021972654,2013-03-01,2015-12-18,0.6877156496047974,0.0059026745148003,18.37963104248047,-25.231809616088867,0.001037352954647,0.0100000000000015
68000,1009,0.6928954124450684,24.25263214111328,24.35654067993164,2013-03-14,2015-12-18,0.6266984939575195,0.0047648609615862,16.66739273071289,-38.53363037109375,0.0011602941400882,0.1039085388183593
68000,1011,0.6767004728317261,24.25433921813965,24.427982330322266,2013-03-12,2015-12-18,0.6255466938018799,0.0048477430827915,16.71536636352539,-28.53935813903809,0.001151029362397,0.1736431121826172
60000,1736,0.7572860717773438,25.60283088684082,25.612830886840825,2013-03-15,2017-12-15,0.6528372764587402,0.0037203640677034,18.07575798034668,-35.621490478515625,0.0013291666666666,0.0100000000000015
68000,1015,0.6563882231712341,24.39111328125,24.40111328125,2013-03-08,2015-12-18,0.6350963115692139,0.0051413723267614,17.16700553894043,-26.42329406738281,0.0011205881904117,0.0100000000000015
60000,1738,0.753713846206665,25.62311363220215,25.63311363220215,2013-03-13,2017-12-15,0.6711771488189697,0.0038803692441433,17.80706024169922,-33.8600959777832,0.0013148333231666,0.0100000000000015
60000,1740,0.7435827255249023,25.759265899658203,25.769265899658205,2013-03-11,2017-12-15,0.651185929775238,0.0041010179556906,17.819534301757812,-30.060306549072266,0.0012958333333333,0.0100000000000015
68000,1017,0.6629234552383423,24.576435089111328,24.58643508911133,2013-03-06,2015-12-18,0.7096631526947021,0.005822246428579,15.383081436157228,-26.10643768310547,0.0010539705613088,0.0100000000000015
60000,1744,0.7380858063697815,25.517078399658203,25.527078399658205,2013-03-07,2017-12-15,0.7431803345680237,0.0042375181801617,15.283577919006348,-30.004018783569336,0.0012729999542166,0.0100000000000015
60000,1746,0.6928554773330688,24.8138427734375,24.8238427734375,2013-03-05,2017-12-15,0.7353237867355347,0.0056999931111931,13.308133125305176,-25.357147216796875,0.0011939999898333,0.0100000000000015
68000,1019,0.6667502522468567,24.610015869140625,24.620015869140627,2013-03-04,2015-12-18,0.7279506921768188,0.0060715391300618,16.588470458984375,-29.18185806274414,0.0010335293938088,0.0100000000000015
76000,1022,0.6103708148002625,24.40958023071289,24.41958023071289,2013-03-01,2015-12-18,-0.0235596112906932,0.0059430603869259,13.053394317626951,-23.47316169738769,0.0009281579067894,0.0100000000000015
76000,1009,0.6820518374443054,24.00558853149414,24.024471282958984,2013-03-14,2015-12-18,0.1565632075071334,0.0047436845488846,11.564335823059082,-38.43753433227539,0.0010381579148157,0.0188827514648437
76000,1011,0.673647940158844,24.06793785095215,24.082141876220703,2013-03-12,2015-12-18,0.0781372338533401,0.0048134275712072,10.598589897155762,-28.42227935791016,0.0010298683768815,0.0142040252685546
68000,1736,0.7150682210922241,24.270326614379883,24.290180206298828,2013-03-15,2017-12-15,0.5840295553207397,0.0046486901119351,16.967395782470703,-38.403446197509766,0.001172794117647,0.0198535919189453
76000,1015,0.6485361456871033,24.22304916381836,24.23304916381836,2013-03-08,2015-12-18,0.0149162234738469,0.0051004835404455,10.542786598205566,-26.00840187072754,0.0010026315387894,0.0100000000000015
68000,1738,0.6861914992332458,24.389787673950195,24.536117553710938,2013-03-13,2017-12-15,0.6286159753799438,0.0047760815359652,16.6588191986084,-35.06136703491211,0.0011601470498529,0.1463298797607422
68000,1740,0.6738013029098511,24.54580307006836,24.55580307006836,2013-03-11,2017-12-15,0.6041855812072754,0.0050161760300397,16.864580154418945,-30.43753242492676,0.0011433823529411,0.0100000000000015
76000,1017,0.6459099054336548,24.41073608398437,24.420736083984377,2013-03-06,2015-12-18,-0.0163465961813926,0.0058164452202618,11.100666046142578,-25.332334518432617,0.0009430262916973,0.0100000000000015
68000,1744,0.6602646112442017,24.39111328125,24.40111328125,2013-03-07,2017-12-15,0.6337649822235107,0.0051199779845774,17.01473045349121,-30.40973854064941,0.0011232352537205,0.0100000000000015
68000,1746,0.6667459011077881,24.597007751464844,24.607007751464845,2013-03-05,2017-12-15,0.7203779220581055,0.005822246428579,15.227834701538086,-25.46839141845703,0.0010535294027941,0.0100000000000015
76000,1019,0.6102273464202881,24.48614883422852,24.49614883422852,2013-03-04,2015-12-18,0.003938065841794,0.0059450534172356,12.782547950744627,-23.9604434967041,0.0009247368260394,0.0100000000000015
84000,1022,0.6029433012008667,24.536142349243164,24.54614234924317,2013-03-01,2015-12-18,-0.268425703048706,0.0067100124433636,23.05406379699707,-30.188112258911133,0.0008397619156666,0.0100000000000015
84000,1009,0.6443650722503662,24.0141716003418,24.0241716003418,2013-03-14,2015-12-18,-0.1369994133710861,0.0057168249040842,19.270938873291016,-39.969970703125,0.0009392857324523,0.0100000000000015
84000,1011,0.6264040470123291,24.09088706970215,24.10088706970215,2013-03-12,2015-12-18,-0.27325639128685,0.0059412778355181,23.640268325805664,-30.002872467041016,0.0009317856743214,0.0100000000000015
76000,1736,0.7049271464347839,23.97849464416504,24.02320098876953,2013-03-15,2017-12-15,0.0888694748282432,0.0045719374902546,12.297374725341797,-38.35649490356445,0.0010493421052631,0.0447063446044921
84000,1015,0.626334547996521,24.249900817871094,24.25990081787109,2013-03-08,2015-12-18,-0.2685788869857788,0.006019003689289,23.93956756591797,-26.949914932250977,0.0009071428208095,0.0100000000000015
76000,1738,0.6731427311897278,24.160512924194336,24.19355010986328,2013-03-13,2017-12-15,0.1604781299829483,0.0047549051232635,10.708470344543455,-34.95632553100586,0.0010380263077631,0.0330371856689453
76000,1740,0.6625427007675171,24.37486267089844,24.38486267089844,2013-03-11,2017-12-15,0.1073885858058929,0.0049752839840948,10.609917640686035,-30.237831115722656,0.0010230263157894,0.0100000000000015
84000,1017,0.6020879745483398,24.46606063842773,24.476060638427736,2013-03-06,2015-12-18,-0.2448086142539978,0.0065656187944114,23.03246688842773,-30.69511604309082,0.0008532142639166,0.0100000000000015
76000,1744,0.6529735922813416,24.22304916381836,24.23304916381836,2013-03-07,2017-12-15,0.0422237031161785,0.0050745261833071,10.123950958251951,-29.88428497314453,0.0010049999638552,0.0100000000000015
76000,1746,0.6526455283164978,24.43760681152344,24.44760681152344,2013-03-05,2017-12-15,0.0156721398234367,0.0057861753739416,10.809762954711914,-24.92229652404785,0.000942631570921,0.0100000000000015
84000,1019,0.599172055721283,24.61833000183105,24.628330001831056,2013-03-04,2015-12-18,-0.2458880841732025,0.0066721709445118,22.38326644897461,-29.652362823486328,0.0008366666521309,0.0100000000000015
44000,1386,0.7520913481712341,26.338977813720703,28.210214614868164,2013-03-01,2016-12-16,0.6565564274787903,0.0025437264703214,17.112926483154297,-16.292505264282227,0.0016031818389999,1.871236801147461
