UNDERLYING_PRICE,STRIKE,DTE,OPTION_RIGHT,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,RHO,MID_PRICE,MONEYNESS,ASK_USD,BID_USD,NEGOTIATED_PRICE
63662.1643,60000.0,2.16628,put,52.4,0.0011,0.0015,2024-09-20,2024-09-22,-0.06847,5e-05,6.47692,-78.26897,-0.26361,0.0013,1.0610360716666667,95.49324645,70.02838073,82.76081359
63661.4814,60500.0,2.16628,put,50.18,0.0015,0.002,2024-09-20,2024-09-22,-0.09069,7e-05,8.01286,-92.7212,-0.34919,0.00175,1.0522558909090909,127.3229628,95.49222209999999,111.40759245
63661.4814,61000.0,2.16628,put,48.08,0.0021,0.0026,2024-09-20,2024-09-22,-0.12081,9e-05,9.86164,-109.35604,-0.46532,0.0023499999999999997,1.0436308426229508,165.51985163999998,133.68911093999998,149.60448128999997
63670.2957,61500.0,2.16628,put,46.44,0.0029,0.0035,2024-09-20,2024-09-22,-0.16187,0.00011,12.03049,-128.85602,-0.62394,0.0031999999999999997,1.0352893609756098,222.84603495000002,184.64385753,203.74494624
63661.4814,62000.0,2.16628,put,45.26,0.0043,0.0048,2024-09-20,2024-09-22,-0.21902,0.00013,14.49042,-151.26373,-0.84504,0.00455,1.0267980870967741,305.57511071999994,273.74437001999996,289.65974036999995
63670.7329,62500.0,2.16628,put,44.44,0.006,0.007,2024-09-20,2024-09-22,-0.28811,0.00016,16.74571,-171.64147,-1.11338,0.006500000000000001,1.0187317264,445.6951303,382.0243974,413.85976385000004
63661.8629,63000.0,2.16628,put,43.71,0.0085,0.0095,2024-09-20,2024-09-22,-0.3718,0.00018,18.55442,-187.03448,-1.43926,0.009000000000000001,1.0105057603174603,604.78769755,541.12583465,572.9567661
63661.4814,63500.0,2.16628,put,43.29,0.0115,0.0125,2024-09-20,2024-09-22,-0.46303,0.00019,19.4897,-194.56627,-1.79651,0.012,1.0025430141732283,795.7685175,732.1070361,763.9377767999999
63661.8629,64000.0,2.16628,put,43.1,0.016,0.017,2024-09-20,2024-09-22,-0.55681,0.00019,19.37516,-192.57208,-2.16645,0.0165,0.9947166078125,1082.2516693,1018.5898064,1050.42073785
63659.3871,64500.0,2.16628,put,43.43,0.02,0.022,2024-09-20,2024-09-22,-0.64625,0.00017,18.24276,-182.70765,-2.52329,0.020999999999999998,0.9869672418604651,1400.5065161999999,1273.187742,1336.8471291
63659.3871,65000.0,2.16628,put,43.73,0.025,0.0285,2024-09-20,2024-09-22,-0.72623,0.00016,16.33456,-164.7471,-2.84681,0.026750000000000003,0.9793751861538461,1814.29253235,1591.4846775,1702.888604925
63659.3871,65500.0,2.16628,put,44.32,0.031,0.035,2024-09-20,2024-09-22,-0.79315,0.00013,14.01458,-143.24439,-3.12326,0.033,0.9718990396946565,2228.0785485,1973.4410000999999,2100.7597743
63656.0414,66000.0,2.16628,put,45.09,0.0375,0.0425,2024-09-20,2024-09-22,-0.8469,0.00011,11.59557,-120.57512,-3.35173,0.04,0.9644854757575758,2705.3817595000005,2387.1015525,2546.241656
63656.0414,66500.0,2.16628,put,46.22,0.0445,0.0495,2024-09-20,2024-09-22,-0.8867,8e-05,9.42246,-100.43961,-3.52891,0.047,0.9572337052631579,3150.9740493000004,2832.6938423,2991.8339458
63656.0414,67000.0,2.16628,put,47.29,0.052,0.056,2024-09-20,2024-09-22,-0.91723,7e-05,7.48332,-81.60517,-3.67188,0.054,0.9500901701492538,3564.7383184,3310.1141528,3437.4262356
63655.9129,67500.0,2.16628,put,48.77,0.0595,0.0645,2024-09-20,2024-09-22,-0.93836,5e-05,5.96885,-67.13608,-3.78008,0.062,0.9430505614814815,4105.80638205,3787.52681755,3946.6665998
63655.9129,68000.0,2.16628,put,50.07,0.067,0.0715,2024-09-20,2024-09-22,-0.95462,4e-05,4.68205,-54.06644,-3.87021,0.06925,0.9361163661764706,4551.39777235,4264.9461643,4408.171968325
63656.0414,69000.0,2.16628,put,52.7,0.083,0.087,2024-09-20,2024-09-22,-0.97528,2e-05,2.83991,-34.5261,-4.00518,0.08499999999999999,0.9225513246376812,5538.0756018,5283.4514362,5410.763519
63655.0243,70000.0,2.16628,put,56.18,0.098,0.1025,2024-09-20,2024-09-22,-0.9851,1e-05,1.84752,-23.93875,-4.10242,0.10025,0.90935749,6524.639990749999,6238.1923814,6381.416186074999
63655.0243,71000.0,2.16628,put,63.03,0.114,0.119,2024-09-20,2024-09-22,-0.98692,1e-05,1.6509,-23.99591,-4.16869,0.11649999999999999,0.896549638028169,7574.9478917,7256.6727702,7415.81033095
63655.0243,72000.0,2.16628,put,66.02,0.129,0.134,2024-09-20,2024-09-22,-0.99171,1e-05,1.10997,-16.89921,-4.24588,0.1315,0.8840975597222221,8529.7732562,8211.4981347,8370.63569545
63655.4186,73000.0,2.16628,put,71.62,0.145,0.15,2024-09-20,2024-09-22,-0.99293,1e-05,0.96425,-15.92764,-4.30986,0.1475,0.8719920356164383,9548.31279,9230.035697,9389.1742435
63655.4186,74000.0,2.16628,put,75.18,0.1605,0.1655,2024-09-20,2024-09-22,-0.99491,0.0,0.72068,-12.49608,-4.37661,0.163,0.8602083594594594,10534.9717783,10216.694685299999,10375.8332318
63711.23,10000.0,7.16628,put,169.24,0.0,0.0001,2024-09-20,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,6.371123000000001,6.371123000000001,0.0,3.1855615000000004
63711.23,15000.0,7.16628,put,149.02,0.0,0.0001,2024-09-20,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,4.2474153333333335,6.371123000000001,0.0,3.1855615000000004
63711.23,18000.0,7.16628,put,149.02,0.0,0.0001,2024-09-20,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,3.539512777777778,6.371123000000001,0.0,3.1855615000000004
63711.23,19000.0,7.16628,put,149.02,0.0,0.0001,2024-09-20,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,3.3532226315789475,6.371123000000001,0.0,3.1855615000000004
63713.27,20000.0,7.16628,put,149.02,0.0,0.0001,2024-09-20,2024-09-27,0.0,0.0,0.0,-2e-05,0.0,5e-05,3.1856635,6.371327,0.0,3.1856635
63713.27,21000.0,7.16628,put,149.02,0.0,0.0001,2024-09-20,2024-09-27,0.0,0.0,2e-05,-7e-05,0.0,5e-05,3.033965238095238,6.371327,0.0,3.1856635
63713.27,22000.0,7.16628,put,149.02,0.0,0.0002,2024-09-20,2024-09-27,0.0,0.0,5e-05,-0.00025,0.0,0.0001,2.8960577272727273,12.742654,0.0,6.371327
63713.61,23000.0,7.16628,put,149.02,0.0,0.0002,2024-09-20,2024-09-27,0.0,0.0,0.00015,-0.00083,0.0,0.0001,2.770156956521739,12.742722,0.0,6.371361
63713.61,24000.0,7.16628,put,149.02,0.0,0.0002,2024-09-20,2024-09-27,0.0,0.0,0.00039,-0.00236,-1e-05,0.0001,2.65473375,12.742722,0.0,6.371361
63713.61,25000.0,7.16628,put,149.02,0.0,0.0003,2024-09-20,2024-09-27,0.0,0.0,0.00098,-0.00639,-3e-05,0.00015,2.5485444,19.114082999999997,0.0,9.557041499999999
63714.54,26000.0,7.16628,put,149.02,0.0,0.0002,2024-09-20,2024-09-27,-1e-05,0.0,0.00227,-0.01596,-7e-05,0.0001,2.450559230769231,12.742908,0.0,6.371454
63714.54,27000.0,7.16628,put,149.01,0.0,0.0002,2024-09-20,2024-09-27,-1e-05,0.0,0.00493,-0.03741,-0.00016,0.0001,2.3597977777777777,12.742908,0.0,6.371454
63714.54,28000.0,7.16628,put,148.22,0.0,0.0003,2024-09-20,2024-09-27,-2e-05,0.0,0.00943,-0.07615,-0.00032,0.00015,2.2755192857142856,19.114362,0.0,9.557181
63714.54,29000.0,7.16628,put,141.86,0.0,0.0001,2024-09-20,2024-09-27,-2e-05,0.0,0.00952,-0.07348,-0.00033,5e-05,2.197053103448276,6.371454,0.0,3.185727
63712.31,30000.0,7.16628,put,133.51,0.0,0.0001,2024-09-20,2024-09-27,-2e-05,0.0,0.00763,-0.05396,-0.00026,5e-05,2.1237436666666665,6.371231,0.0,3.1856155
63712.31,31000.0,7.16628,put,133.51,0.0,0.0001,2024-09-20,2024-09-27,-4e-05,0.0,0.01499,-0.11413,-0.00053,5e-05,2.0552358064516127,6.371231,0.0,3.1856155
63712.31,32000.0,7.16628,put,133.51,0.0,0.0001,2024-09-20,2024-09-27,-8e-05,0.0,0.02901,-0.23866,-0.00106,5e-05,1.9910096874999998,6.371231,0.0,3.1856155
63710.17,33000.0,7.16628,put,133.51,0.0,0.0001,2024-09-20,2024-09-27,-0.00015,0.0,0.05305,-0.47121,-0.00202,5e-05,1.930611212121212,6.371017,0.0,3.1855085
63710.17,34000.0,7.16628,put,133.36,0.0,0.0001,2024-09-20,2024-09-27,-0.00028,0.0,0.09165,-0.85238,-0.00364,5e-05,1.8738285294117647,6.371017,0.0,3.1855085
63710.17,35000.0,7.16628,put,133.35,0.0,0.0003,2024-09-20,2024-09-27,-0.00049,0.0,0.15637,-1.4513,-0.00648,0.00015,1.8202905714285713,19.113051,0.0,9.5565255
63708.05,36000.0,7.16628,put,133.32,0.0,0.0003,2024-09-20,2024-09-27,-0.00082,0.0,0.25082,-2.33197,-0.01082,0.00015,1.7696680555555557,19.112415,0.0,9.5562075
63708.05,37000.0,7.16628,put,133.32,0.0,0.0003,2024-09-20,2024-09-27,-0.00134,0.0,0.39334,-3.65779,-0.01771,0.00015,1.7218391891891893,19.112415,0.0,9.5562075
63708.05,38000.0,7.16628,put,133.32,0.0001,0.0003,2024-09-20,2024-09-27,-0.00212,0.0,0.59764,-5.55765,-0.0281,0.00019999999999999998,1.6765276315789475,19.112415,6.370805000000001,12.74161
63708.05,39000.0,7.16628,put,133.13,0.0001,0.0003,2024-09-20,2024-09-27,-0.00323,0.0,0.87245,-8.10199,-0.0428,0.00019999999999999998,1.6335397435897436,19.112415,6.370805000000001,12.74161
63708.3,40000.0,7.16628,put,126.82,0.0002,0.0003,2024-09-20,2024-09-27,-0.00339,0.0,0.91125,-8.06135,-0.04481,0.00025,1.5927075000000002,19.112489999999998,12.741660000000001,15.927074999999999
63708.3,41000.0,7.16628,put,116.57,0.0001,0.0003,2024-09-20,2024-09-27,-0.00272,0.0,0.74808,-6.08299,-0.03579,0.00019999999999999998,1.5538609756097561,19.112489999999998,6.370830000000001,12.74166
63708.3,42000.0,7.16628,put,110.31,0.0001,0.0004,2024-09-20,2024-09-27,-0.00278,0.0,0.76272,-5.86862,-0.03647,0.00025,1.5168642857142858,25.483320000000003,6.370830000000001,15.927075000000002
63706.29,43000.0,7.16628,put,109.23,0.0002,0.0004,2024-09-20,2024-09-27,-0.00409,0.0,1.07915,-8.22237,-0.05372,0.00030000000000000003,1.4815416279069769,25.482516,12.741258,19.111887
63706.29,44000.0,7.16628,put,109.22,0.0002,0.0004,2024-09-20,2024-09-27,-0.00631,0.0,1.58649,-12.08677,-0.08299,0.00030000000000000003,1.4478702272727273,25.482516,12.741258,19.111887
63706.29,45000.0,7.16628,put,104.95,0.0003,0.0005,2024-09-20,2024-09-27,-0.0074,0.0,1.82789,-13.38168,-0.09731,0.00039999999999999996,1.4156953333333333,31.853145,19.111887,25.482516
63703.68,46000.0,7.16628,put,101.28,0.0003,0.0005,2024-09-20,2024-09-27,-0.00901,0.0,2.17237,-15.34645,-0.11835,0.00039999999999999996,1.3848626086956521,31.85184,19.111103999999997,25.481471999999997
63703.68,47000.0,7.16628,put,96.1,0.0004,0.0007,2024-09-20,2024-09-27,-0.01003,0.0,2.38475,-15.98589,-0.13141,0.00055,1.3553974468085106,44.592576,25.481472,35.037024
63703.68,48000.0,7.16628,put,92.32,0.0005,0.0007,2024-09-20,2024-09-27,-0.01215,0.0,2.81752,-18.14626,-0.15903,0.0006000000000000001,1.32716,44.592576,31.85184,38.222208
63702.22,49000.0,7.16628,put,88.11,0.0006,0.0008,2024-09-20,2024-09-27,-0.01437,0.0,3.25814,-20.02591,-0.18792,0.0007,1.300045306122449,50.961776,38.221332,44.591554
63702.22,50000.0,7.16628,put,83.23,0.0006,0.0009,2024-09-20,2024-09-27,-0.01638,1e-05,3.64682,-21.17134,-0.21388,0.00075,1.2740444,57.331998,38.221332,47.776664999999994
63702.22,51000.0,7.16628,put,78.89,0.0007,0.001,2024-09-20,2024-09-27,-0.01937,1e-05,4.2066,-23.14816,-0.2525,0.0008500000000000001,1.249063137254902,63.702220000000004,44.591554,54.14688700000001
63697.76,52000.0,7.16628,put,74.83,0.0008,0.0012,2024-09-20,2024-09-27,-0.02344,1e-05,4.94274,-25.79989,-0.3052,0.001,1.224956923076923,76.43731199999999,50.958208000000006,63.69776
63697.76,53000.0,7.16628,put,72.19,0.0012,0.0014,2024-09-20,2024-09-27,-0.03088,1e-05,6.22012,-31.32475,-0.40196,0.0013,1.2018445283018868,89.17686400000001,76.43731199999999,82.807088
63697.76,54000.0,7.16628,put,68.33,0.0015,0.0016,2024-09-20,2024-09-27,-0.03813,1e-05,7.3975,-35.26159,-0.49586,0.0015500000000000002,1.1795881481481483,101.91641600000001,95.54664000000001,98.73152800000001
63692.89,55000.0,7.16628,put,63.35,0.0016,0.0019,2024-09-20,2024-09-27,-0.04483,2e-05,8.43356,-37.27359,-0.58177,0.00175,1.1580525454545454,121.016491,101.908624,111.4625575
63692.89,56000.0,7.16628,put,59.64,0.002,0.0022,2024-09-20,2024-09-27,-0.05682,2e-05,10.18655,-42.3793,-0.73678,0.0021000000000000003,1.1373730357142857,140.124358,127.38578,133.755069
63692.89,57000.0,7.16628,put,55.99,0.0025,0.0027,2024-09-20,2024-09-27,-0.07294,3e-05,12.36864,-48.31193,-0.94522,0.0026,1.1174191228070176,171.97080300000002,159.232225,165.601514
63692.89,58000.0,7.16628,put,53.2,0.0034,0.0038,2024-09-20,2024-09-27,-0.09797,4e-05,15.43079,-57.2689,-1.26978,0.0036,1.098153275862069,242.032982,216.555826,229.294404
63693.27,59000.0,7.16628,put,51.05,0.0049,0.0055,2024-09-20,2024-09-27,-0.13442,5e-05,19.32175,-68.81049,-1.74391,0.0052,1.0795469491525422,350.31298499999997,312.097023,331.205004
63693.27,60000.0,7.16628,put,49.2,0.007,0.0075,2024-09-20,2024-09-27,-0.18384,6e-05,23.7313,-81.45639,-2.38864,0.0072499999999999995,1.0615545,477.69952499999994,445.85289,461.77620749999994
63693.27,61000.0,7.16628,put,48.19,0.01,0.011,2024-09-20,2024-09-27,-0.25031,7e-05,28.38148,-95.42033,-3.26128,0.010499999999999999,1.0441519672131148,700.6259699999999,636.9327,668.779335
63691.79,62000.0,7.16628,put,47.47,0.0145,0.0155,2024-09-20,2024-09-27,-0.33071,9e-05,32.35035,-107.1369,-4.324,0.015,1.027286935483871,987.222745,923.5309550000001,955.3768500000001
63691.79,63000.0,7.16628,put,47.45,0.021,0.022,2024-09-20,2024-09-27,-0.42172,9e-05,34.9186,-115.5797,-5.5408,0.0215,1.0109807936507937,1401.21938,1337.5275900000001,1369.373485
63691.79,64000.0,7.16628,put,47.44,0.0285,0.0295,2024-09-20,2024-09-27,-0.5157,9e-05,35.57871,-117.75374,-6.81344,0.028999999999999998,0.99518421875,1878.9078049999998,1815.2160150000002,1847.06191
63690.89,65000.0,7.16628,put,47.56,0.0375,0.039,2024-09-20,2024-09-27,-0.60717,9e-05,34.31313,-113.8449,-8.07368,0.03825,0.9798598461538461,2483.9447099999998,2388.408375,2436.1765425
63690.89,66000.0,7.16628,put,47.85,0.0475,0.05,2024-09-20,2024-09-27,-0.69062,8e-05,31.45942,-105.01015,-9.2516,0.04875,0.9650134848484848,3184.5445,3025.317275,3104.9308874999997
63690.89,67000.0,7.16628,put,48.51,0.059,0.063,2024-09-20,2024-09-27,-0.76149,7e-05,27.65268,-93.56856,-10.28985,0.061,0.9506102985074627,4012.52607,3757.7625099999996,3885.1442899999997
63689.5,68000.0,7.16628,put,48.93,0.072,0.076,2024-09-20,2024-09-27,-0.82144,6e-05,23.30065,-79.53034,-11.20008,0.074,0.9366102941176471,4840.402,4585.643999999999,4713.022999999999
63689.5,69000.0,7.16628,put,50.16,0.086,0.09,2024-09-20,2024-09-27,-0.86527,5e-05,19.35114,-67.71016,-11.92225,0.088,0.9230362318840579,5732.054999999999,5477.297,5604.6759999999995
63689.5,70000.0,7.16628,put,51.42,0.1,0.105,2024-09-20,2024-09-27,-0.89886,4e-05,15.79355,-56.65594,-12.52266,0.10250000000000001,0.90985,6687.3975,6368.950000000001,6528.17375
63689.5,72000.0,7.16628,put,55.14,0.13,0.135,2024-09-20,2024-09-27,-0.93927,2e-05,10.73208,-41.28058,-13.40348,0.1325,0.8845763888888889,8598.0825,8279.635,8438.85875
63686.33,75000.0,7.16628,put,61.47,0.177,0.1815,2024-09-20,2024-09-27,-0.96823,1e-05,6.36787,-27.30517,-14.34308,0.17925,0.8491510666666667,11559.068895,11272.48041,11415.7746525
63686.33,80000.0,7.16628,put,73.82,0.254,0.259,2024-09-20,2024-09-27,-0.98433,1e-05,3.50826,-18.06729,-15.52035,0.2565,0.796079125,16494.75947,16176.32782,16335.543645000002
63686.33,85000.0,7.16628,put,82.33,0.3325,0.3375,2024-09-20,2024-09-27,-0.99275,0.0,1.7935,-10.3002,-16.60377,0.335,0.7492509411764706,21494.136375000002,21175.704725000003,21334.920550000003
63685.24,90000.0,7.16628,put,94.23,0.411,0.416,2024-09-20,2024-09-27,-0.99466,0.0,1.36743,-8.98881,-17.60891,0.4135,0.7076137777777778,26493.059839999998,26174.633639999996,26333.846739999997
63685.24,95000.0,7.16628,put,102.59,0.4895,0.4935,2024-09-20,2024-09-27,-0.99664,0.0,0.90504,-6.47702,-18.61448,0.4915,0.6703709473684211,31428.66594,31173.92498,31301.29546
63685.24,100000.0,7.16628,put,104.07,0.5675,0.5735,2024-09-20,2024-09-27,-0.99874,0.0,0.3711,-2.69415,-19.62148,0.5705,0.6368524,36523.48514,36141.3737,36332.42942
63684.52,105000.0,7.16628,put,104.07,0.646,0.652,2024-09-20,2024-09-27,-0.9996,0.0,0.12767,-0.92689,-20.61367,0.649,0.6065192380952381,41522.30704,41140.19992,41331.25348
63684.52,110000.0,7.16628,put,104.07,0.724,0.731,2024-09-20,2024-09-27,-0.99988,0.0,0.0416,-0.30202,-21.59883,0.7275,0.5789501818181818,46553.384119999995,46107.59248,46330.4883
63684.52,115000.0,7.16628,put,104.08,0.8025,0.8095,2024-09-20,2024-09-27,-0.99997,0.0,0.01297,-0.0942,-22.58168,0.806,0.5537784347826087,51552.61894,51106.8273,51329.723119999995
63684.52,120000.0,7.16628,put,104.13,0.881,0.888,2024-09-20,2024-09-27,-0.99999,0.0,0.00393,-0.02853,-23.56381,0.8845000000000001,0.5307043333333333,56551.85376,56106.062119999995,56328.95793999999
63684.2,125000.0,7.16628,put,104.13,0.96,0.967,2024-09-20,2024-09-27,-1.0,0.0,0.00114,-0.00831,-24.54572,0.9635,0.5094736,61582.621399999996,61136.831999999995,61359.7267
63684.2,130000.0,7.16628,put,104.13,1.038,1.046,2024-09-20,2024-09-27,-1.0,0.0,0.00032,-0.00236,-25.52758,1.042,0.48987846153846154,66613.6732,66104.19959999999,66358.9364
63684.2,140000.0,7.16628,put,104.23,1.195,1.2035,2024-09-20,2024-09-27,-1.0,0.0,3e-05,-0.00019,-27.49125,1.1992500000000001,0.4548871428571428,76643.9347,76102.619,76373.27685
63683.99,160000.0,7.16628,put,104.49,1.5085,1.5165,2024-09-20,2024-09-27,-1.0,0.0,0.0,0.0,-31.41857,1.5125,0.3980249375,96576.77083499999,96067.29891499999,96322.03487499998
63683.99,180000.0,7.16628,put,109.87,1.8215,1.8315,2024-09-20,2024-09-27,-1.0,0.0,0.0,0.0,-35.34589,1.8264999999999998,0.35379994444444446,116637.22768499999,116000.38778499998,116318.80773499998
63683.99,200000.0,7.16628,put,114.52,2.135,2.148,2024-09-20,2024-09-27,-1.0,0.0,0.0,0.0,-39.27321,2.1414999999999997,0.31841995,136793.21052,135965.31864999997,136379.264585
63683.98,240000.0,7.16628,put,122.47,2.762,2.778,2024-09-20,2024-09-27,-1.0,0.0,0.0,0.0,-47.12785,2.77,0.2653499166666667,176914.09644000002,175895.15276,176404.6246
63762.085,46000.0,14.16628,put,80.12,0.0009,0.0011,2024-09-20,2024-10-04,-0.01588,0.0,4.99499,-14.12266,-0.41628,0.001,1.3861322826086957,70.1382935,57.385876499999995,63.762085
63762.085,48000.0,14.16628,put,73.51,0.001,0.0014,2024-09-20,2024-10-04,-0.02102,1e-05,6.34497,-16.46141,-0.54957,0.0012000000000000001,1.3283767708333334,89.266919,63.762085,76.514502
63762.085,50000.0,14.16628,put,67.43,0.0014,0.0018,2024-09-20,2024-10-04,-0.02893,1e-05,8.29464,-19.73692,-0.75455,0.0015999999999999999,1.2752417,114.77175299999999,89.266919,102.019336
63762.085,52000.0,14.16628,put,62.11,0.0021,0.0024,2024-09-20,2024-10-04,-0.04203,1e-05,11.26868,-24.70141,-1.09438,0.00225,1.2261939423076922,153.029004,133.9003785,143.46469125
63761.905,53000.0,14.16628,put,59.74,0.0025,0.0029,2024-09-20,2024-10-04,-0.05161,1e-05,13.28672,-28.01475,-1.34331,0.0027,1.2030548113207546,184.90952449999997,159.4047625,172.1571435
63761.905,54000.0,14.16628,put,57.51,0.0031,0.0036,2024-09-20,2024-10-04,-0.06386,2e-05,15.70972,-31.88733,-1.66188,0.0033499999999999997,1.1807760185185185,229.542858,197.6619055,213.60238175
63761.9575,55000.0,14.16628,put,55.46,0.0039,0.0044,2024-09-20,2024-10-04,-0.07964,2e-05,18.61241,-36.43191,-2.07307,0.00415,1.1593083181818182,280.552613,248.67163424999998,264.612123625
63761.9575,56000.0,14.16628,put,53.55,0.005,0.0055,2024-09-20,2024-10-04,-0.09973,3e-05,22.00344,-41.5863,-2.59718,0.0052499999999999995,1.1386063839285714,350.69076624999997,318.80978749999997,334.75027687499994
63762.085,57000.0,14.16628,put,51.96,0.0065,0.007,2024-09-20,2024-10-04,-0.12584,3e-05,25.98114,-47.64667,-3.28036,0.00675,1.1186330701754386,446.334595,414.4535525,430.39407374999996
63764.625,58000.0,14.16628,put,50.71,0.0085,0.009,2024-09-20,2024-10-04,-0.15903,4e-05,30.44515,-54.48461,-4.15242,0.00875,1.0993900862068966,573.881625,541.9993125000001,557.94046875
63764.625,59000.0,14.16628,put,49.68,0.011,0.012,2024-09-20,2024-10-04,-0.19976,4e-05,35.14535,-61.61549,-5.22724,0.0115,1.0807563559322033,765.1755,701.4108749999999,733.2931874999999
63761.9575,60000.0,14.16628,put,48.87,0.0145,0.0155,2024-09-20,2024-10-04,-0.24832,5e-05,39.77594,-68.59772,-6.51551,0.015,1.0626992916666667,988.31034125,924.54838375,956.4293625
63762.085,61000.0,14.16628,put,48.31,0.019,0.02,2024-09-20,2024-10-04,-0.30402,6e-05,43.93928,-74.91612,-8.00485,0.0195,1.045280081967213,1275.2417,1211.479615,1243.3606575
63770.6575,62000.0,14.16628,put,47.96,0.0245,0.0255,2024-09-20,2024-10-04,-0.36494,6e-05,47.22166,-79.92182,-9.64974,0.025,1.0285589919354838,1626.15176625,1562.38110875,1594.2664375
63770.6575,63000.0,14.16628,put,47.85,0.031,0.032,2024-09-20,2024-10-04,-0.4301,7e-05,49.35081,-83.33993,-11.42914,0.0315,1.0122326587301587,2040.6610400000002,1976.8903825,2008.77571125
63764.625,64000.0,14.16628,put,47.67,0.0385,0.04,2024-09-20,2024-10-04,-0.49692,7e-05,50.11584,-84.30741,-13.27381,0.03925,0.996322265625,2550.585,2454.9380625,2502.76153125
63770.6575,65000.0,14.16628,put,47.7,0.047,0.049,2024-09-20,2024-10-04,-0.56205,7e-05,49.51459,-83.36385,-15.10658,0.048,0.9810870384615384,3124.7622175,2997.2209025,3060.9915600000004
63770.6575,66000.0,14.16628,put,47.88,0.057,0.059,2024-09-20,2024-10-04,-0.62442,6e-05,47.66409,-80.53898,-16.89815,0.057999999999999996,0.9662220833333334,3762.4687925,3634.9274775000004,3698.698135
63772.885,67000.0,14.16628,put,48.25,0.0675,0.0715,2024-09-20,2024-10-04,-0.68146,6e-05,44.84475,-76.36266,-18.58348,0.0695,0.951834104477612,4559.7612775,4304.6697375,4432.2155075
63770.6575,68000.0,14.16628,put,48.63,0.079,0.0835,2024-09-20,2024-10-04,-0.73315,5e-05,41.29695,-70.87332,-20.15643,0.08125,0.9378037867647059,5324.849901250001,5037.8819425,5181.365921875
63770.6575,70000.0,14.16628,put,49.79,0.1035,0.1095,2024-09-20,2024-10-04,-0.81624,4e-05,33.39657,-58.6829,-22.85438,0.1065,0.9110093928571429,6982.88699625,6600.26305125,6791.57502375
63772.885,72000.0,14.16628,put,51.26,0.1315,0.1375,2024-09-20,2024-10-04,-0.87515,3e-05,25.84252,-46.7488,-25.00447,0.1345,0.8857345138888889,8768.7716875,8386.1343775,8577.453032500001
63772.885,74000.0,14.16628,put,53.0,0.1605,0.1665,2024-09-20,2024-10-04,-0.915,2e-05,19.55182,-36.57316,-26.71536,0.1635,0.8617957432432433,10618.1853525,10235.5480425,10426.866697500001
63770.6575,76000.0,14.16628,put,55.07,0.19,0.1965,2024-09-20,2024-10-04,-0.94095,2e-05,14.77971,-28.72432,-28.10297,0.19325,0.8390875986842106,12530.934198750001,12116.424925000001,12323.679561875
63772.885,78000.0,14.16628,put,57.18,0.2195,0.227,2024-09-20,2024-10-04,-0.9583,1e-05,11.19867,-22.59905,-29.28863,0.22325,0.8176010897435898,14476.444895,13998.1482575,14237.29657625
63772.885,80000.0,14.16628,put,59.86,0.25,0.258,2024-09-20,2024-10-04,-0.9688,1e-05,8.83081,-18.65447,-30.31353,0.254,0.7971610625000001,16453.40433,15943.22125,16198.31279
63772.885,82000.0,14.16628,put,62.59,0.2805,0.289,2024-09-20,2024-10-04,-0.97597,1e-05,7.10294,-15.69119,-31.25971,0.28475,0.7777181097560976,18430.363765,17888.294242500004,18159.32900375
63772.885,84000.0,14.16628,put,65.32,0.3115,0.3205,2024-09-20,2024-10-04,-0.98106,1e-05,5.80729,-13.38836,-32.1567,0.316,0.759201011904762,20439.2096425,19865.2536775,20152.23166
63850.86,50000.0,21.16628,put,61.72,0.0026,0.003,2024-09-20,2024-10-11,-0.04275,1e-05,13.98498,-20.38758,-1.68455,0.0028,1.2770172,191.55258,166.012236,178.782408
63850.86,52000.0,21.16628,put,57.85,0.0037,0.0041,2024-09-20,2024-10-11,-0.06138,1e-05,18.6461,-25.48147,-2.41754,0.0039000000000000003,1.227901153846154,261.78852600000005,236.248182,249.01835400000004
63850.86,54000.0,21.16628,put,54.36,0.0055,0.006,2024-09-20,2024-10-11,-0.08924,2e-05,24.8126,-31.86134,-3.51585,0.00575,1.1824233333333334,383.10516,351.17973,367.142445
63905.23,56000.0,21.16628,put,51.97,0.0085,0.009,2024-09-20,2024-10-11,-0.13187,3e-05,32.87807,-40.36418,-5.21207,0.00875,1.1411648214285715,575.14707,543.1944550000001,559.1707625
63905.23,57000.0,21.16628,put,50.95,0.0105,0.0115,2024-09-20,2024-10-11,-0.16026,3e-05,37.48458,-45.11006,-6.34547,0.011,1.1211443859649124,734.910145,671.0049150000001,702.9575300000001
63905.23,58000.0,21.16628,put,50.19,0.013,0.014,2024-09-20,2024-10-11,-0.19418,4e-05,42.32084,-50.17468,-7.70669,0.0135,1.1018143103448277,894.67322,830.76799,862.720605
63848.655,59000.0,21.16628,put,49.52,0.0165,0.0175,2024-09-20,2024-10-11,-0.23519,4e-05,47.27133,-55.29851,-9.35419,0.017,1.082180593220339,1117.3514625,1053.5028075,1085.427135
